eiaid,entity,state,customers,eia_cost_per_kwh,offpeak_tou_cost_per_kwh,cost_per_kwh
8279,City of Haven - (KS),KS,556.0,0.16986916999999999,,0.16986916999999999
8288,City of Hawarden - (IA),IA,1020.0,0.089737705,,0.089737705
8348,City of Healdsburg - (CA),CA,4922.0,0.18392658999999997,0.1296,0.1296
8359,City of Hearne - (TX),TX,2703.0,0.1416394,,0.1416394
8375,City of Hebron - (NE),NE,726.0,0.09390962699999998,,0.09390962699999998
8379,City of Hecla,SD,249.0,0.092648253,,0.092648253
8428,City of Helper - (UT),UT,1175.0,0.06535292799999999,,0.06535292799999999
8432,City of Hemphill - (TX),TX,506.0,0.12996942,,0.12996942
8459,City of Henning - (MN),MN,425.0,0.10299517,,0.10299517
8490,City of Herington - (KS),KS,1167.0,0.17941731,,0.17941731
8493,City of Hermann,MO,1083.0,0.12579904,,0.12579904
8515,City of Hermiston,OR,4605.0,0.085451145,,0.085451145
8497,City of Herndon,KS,153.0,0.13278008,,0.13278008
8517,City of Hertford - (NC),NC,987.0,0.26103352999999996,,0.26103352999999996
8532,City of Heyburn - (ID),ID,1406.0,0.095373624,,0.095373624
8548,City of Hickman,KY,862.0,0.12883625,,0.12883625
10229,City of Hickman - (NE),NE,993.0,0.096622563,,0.096622563
8567,City of Higginsville - (MO),MO,2066.0,0.13524893999999998,,0.13524893999999998
8573,City of Highland,IL,5927.0,0.11975819,,0.11975819
8579,City of Highlands - (NC),NC,2385.0,0.13808391,,0.13808391
8599,City of Hill City,KS,848.0,0.15094913,,0.15094913
8629,City of Hillsboro - (KS),KS,1209.0,0.13172737,,0.13172737
8628,City of Hillsboro - (ND),ND,795.0,0.081611617,,0.081611617
8796,City of Hingham - (MA),MA,8673.0,0.16748774,,0.16748774
8610,City of Hinton,IA,315.0,0.097092261,,0.097092261
8698,City of Hogansville - (GA),GA,1655.0,0.1303745,,0.1303745
8703,City of Hoisington - (KS),KS,1409.0,0.13303887,,0.13303887
8717,City of Holdrege,NE,2603.0,0.097359014,,0.097359014
8723,City of Holland,MI,24803.0,0.12242896,,0.12242896
8748,City of Holly Springs,MS,8993.0,0.1098004,,0.1098004
8770,City of Holton - (KS),KS,2018.0,0.094301402,,0.094301402
8777,City of Holyoke - (CO),CO,969.0,0.12372866,,0.12372866
8774,City of Holyoke - (MA),MA,14884.0,0.13596544,,0.13596544
8781,City of Holyrood - (KS),KS,224.0,0.20638489,,0.20638489
8795,City of Homestead - (FL),FL,25216.0,0.12521364999999998,,0.12521364999999998
8801,City of Hondo - (TX),TX,2777.0,0.11445385999999998,,0.11445385999999998
8840,City of Hope,AR,5822.0,0.10392324,,0.10392324
9067,City of Hope,ND,175.0,0.08738505699999999,,0.08738505699999999
8846,City of Hopkinsville,KY,10043.0,0.10799079000000002,,0.10799079000000002
8847,City of Hopkinton - (IA),IA,323.0,0.14576803,,0.14576803
8871,City of Horton - (KS),KS,922.0,0.13475336000000002,,0.13475336000000002
8896,City of Houston - (MO),MO,829.0,0.09471225300000001,,0.09471225300000001
8919,City of Howard - (SD),SD,524.0,0.10271382,,0.10271382
8949,City of Hubbard,OH,3915.0,0.08105246599999999,,0.08105246599999999
9022,City of Hubbell- (NE),NE,38.0,0.10897436,,0.10897436
8972,City of Hudson - (OH),OH,6009.0,0.13042839,,0.13042839
9011,City of Hugoton - (KS),KS,1579.0,0.14289739,,0.14289739
9023,City of Humboldt,TN,3437.0,0.10126033,,0.10126033
9025,City of Hunnewell - (MO),MO,80.0,0.09276315800000001,,0.09276315800000001
9088,City of Huntingburg - (IN),IN,2994.0,0.10986736999999999,,0.10986736999999999
9094,City of Huntsville - (AL),AL,167883.0,0.10118290000000002,,0.10118290000000002
9187,City of Idaho Falls - (ID),ID,24883.0,0.078108676,,0.078108676
9217,City of Imperial,NE,868.0,0.12460119,,0.12460119
9230,City of Independence - (IA),IA,2701.0,0.1381482,,0.1381482
9231,City of Independence - (MO),MO,54460.0,0.13315464,,0.13315464
9274,City of Indianola - (NE),NE,330.0,0.12591241,,0.12591241
62107,City of Industry,CA,16.0,0.09586206900000001,,0.09586206900000001
9418,City of Iola - (KS),KS,3060.0,0.11954114,,0.11954114
9463,City of Isabel - (KS),KS,50.0,0.10454545,,0.10454545
9541,City of Iuka - (KS),KS,84.0,0.17467582,,0.17467582
9573,City of Jackson - (GA),GA,1230.0,0.12655971,,0.12655971
9599,City of Jackson - (MN),MN,1641.0,0.1339808,,0.1339808
9603,City of Jackson - (MO),MO,6437.0,0.124006,,0.124006
9598,City of Jackson - (OH),OH,3356.0,0.14253224,,0.14253224
9612,City of Jackson - (TN),TN,30035.0,0.10912796,,0.10912796
9650,City of Janesville - (MN),MN,1020.0,0.12741117,,0.12741117
9667,City of Jasper - (IN),IN,6246.0,0.094699921,,0.094699921
9664,City of Jasper - (TX),TX,3412.0,0.13212055,,0.13212055
9697,City of Jellico,KY,1792.0,0.10390836,,0.10390836
9697,City of Jellico,TN,1643.0,0.10371435999999999,,0.10371435999999999
9732,City of Jetmore,KS,602.0,0.14003901000000002,,0.14003901000000002
9734,City of Jewett City - (CT),CT,1917.0,0.17835244,,0.17835244
9776,City of Johnson - (KS),KS,614.0,0.13303687,,0.13303687
9880,City of Jonesville - (LA),LA,880.0,0.1196456,,0.1196456
9928,City of Julesburg - (CO),CO,632.0,0.11793751,,0.11793751
9973,City of Kahoka,MO,1079.0,0.11076741999999999,,0.11076741999999999
9996,City of Kansas City - (KS),KS,59177.0,0.1320276,,0.1320276
10025,City of Kaplan - (LA),LA,1812.0,0.11888519999999998,,0.11888519999999998
10037,City of Kasota - (MN),MN,347.0,0.09109854099999999,,0.09109854099999999
10040,City of Kasson,MN,2335.0,0.13006924,,0.13006924
10056,City of Kaukauna,WI,13756.0,0.11148251999999999,0.066,0.066
10152,City of Kennett - (MO),MO,4805.0,0.082418212,,0.082418212
10243,City of Kiel - (WI),WI,2331.0,0.10009872,0.0527999999999999,0.0527999999999999
10260,City of Kimball - (NE),NE,1462.0,0.16112694000000002,,0.16112694000000002
10265,City of Kimballton - (IA),IA,168.0,0.074973262,,0.074973262
10320,City of Kingfisher - (OK),OK,1861.0,0.10094785,,0.10094785
10321,City of Kingman - (KS),KS,1529.0,0.14354217,,0.14354217
10324,City of Kings Mountain - (NC),NC,4249.0,0.10568196,,0.10568196
10345,City of Kinston - (NC),NC,9864.0,0.13103271,,0.13103271
10351,City of Kiowa - (KS),KS,582.0,0.080803791,,0.080803791
10370,City of Kirkwood - (MO),MO,8848.0,0.10802403999999999,,0.10802403999999999
10447,City of Kosciusko - (MS),MS,2373.0,0.094091904,,0.094091904
10559,City of La Crosse - (KS),KS,696.0,0.11903549,,0.11903549
10585,City of La Grange - (GA),GA,11528.0,0.10945493,,0.10945493
10532,City of La Grange - (TX),TX,2457.0,0.092544877,,0.092544877
10533,City of La Harpe - (KS),KS,275.0,0.15400359,,0.15400359
10536,City of La Junta - (CO),CO,3002.0,0.15220784,,0.15220784
10538,City of La Plata - (MO),MO,592.0,0.13105304,,0.13105304
10571,City of LaFayette - (GA),GA,3527.0,0.12063048999999999,,0.12063048999999999
10579,City of LaFollette,TN,19368.0,0.11861662,,0.11861662
10570,City of Lafayette - (AL),AL,1232.0,0.058649759,,0.058649759
9096,City of Lafayette - (LA),LA,57412.0,0.09085351900000001,,0.09085351900000001
10595,City of Lake City - (MN),MN,2856.0,0.11227255,,0.11227255
10596,City of Lake Crystal - (MN),MN,1046.0,0.19215757,,0.19215757
10606,City of Lake Mills,IA,1070.0,0.11617357,,0.11617357
10608,City of Lake Park - (IA),IA,595.0,0.12121211999999999,,0.12121211999999999
10609,City of Lake Park - (MN),MN,412.0,0.10231103,,0.10231103
10617,City of Lake View - (IA),IA,1125.0,0.093705239,,0.093705239
10620,City of Lake Worth - (FL),FL,23822.0,0.09146438600000001,,0.09146438600000001
10622,City of Lakefield - (MN),MN,847.0,0.11286203,,0.11286203
10623,City of Lakeland - (FL),FL,112176.0,0.098200483,0.051813,0.051813
10628,City of Lakin - (KS),KS,857.0,0.15130276,,0.15130276
10629,City of Lakota - (ND),ND,394.0,0.08628700399999999,,0.08628700399999999
10633,City of Lamar - (CO),CO,3567.0,0.18716212,,0.18716212
10057,City of Lamar - (MO),MO,1987.0,0.11672574,,0.11672574
10650,City of Lamoni - (IA),IA,905.0,0.10303543,,0.10303543
10656,City of Lampasas - (TX),TX,3554.0,0.11825522,,0.11825522
10687,City of Lanett - (AL),AL,3014.0,0.096087184,,0.096087184
10704,City of Lansing - (MI),MI,86368.0,0.16483398999999999,0.0821,0.0821
10706,City of Larchwood - (IA),IA,416.0,0.10147387999999999,,0.10147387999999999
10713,City of Larned - (KS),KS,2169.0,0.13491354,,0.13491354
10716,City of Larsen Bay - (AK),AK,51.0,0.2309375,,0.2309375
10730,City of Las Animas - (CO),CO,1335.0,0.1673263,,0.1673263
10760,City of Laurel - (NE),NE,501.0,0.10298707,,0.10298707
10769,City of Laurens - (IA),IA,655.0,0.090163143,,0.090163143
21526,City of Laurens - (SC),SC,4445.0,0.13321514,,0.13321514
10770,City of Laurinburg - (NC),NC,4590.0,0.11787965000000002,,0.11787965000000002
10784,City of Lawler - (IA),IA,268.0,0.13303769000000001,,0.13303769000000001
10799,City of Lawrenceburg,TN,17447.0,0.10617652,,0.10617652
10800,City of Lawrenceville - (GA),GA,10259.0,0.12837831,,0.12837831
10814,City of Le Sueur - (MN),MN,1873.0,0.13387828000000002,,0.13387828000000002
9613,City of Lebanon - (IN),IN,7643.0,0.10799727,,0.10799727
