county_text,county,state,cost_per_kwh
T42081,Lycoming,PA,0.141272935
T42083,McKean,PA,0.142322885
T42085,Mercer,PA,0.14098419
T42087,Mifflin,PA,0.1317659
T42089,Monroe,PA,0.126741745
T42091,Montgomery,PA,0.1317659
T42093,Montour,PA,0.1317659
T42095,Northampton,PA,0.126741745
T42097,Northumberland,PA,0.1317659
T42099,Perry,PA,0.1317659
T42101,Philadelphia,PA,0.12634895000000002
T42103,Pike,PA,0.12200782
T42105,Potter,PA,0.14467982
T42107,Schuylkill,PA,0.13695311
T42109,Snyder,PA,0.1317659
T42111,Somerset,PA,0.12072641
T42113,Sullivan,PA,0.141272935
T42115,Susquehanna,PA,0.13786605
T42117,Tioga,PA,0.141894955
T42119,Union,PA,0.13039908
T42121,Venango,PA,0.146387245
T42123,Warren,PA,0.14467982
T42125,Washington,PA,0.10604259
T42127,Wayne,PA,0.13822286
T42129,Westmoreland,PA,0.12573684
T42131,Wyoming,PA,0.13481597499999998
T42133,York,PA,0.12427893
T44001,Bristol,RI,0.21809504000000002
T44003,Kent,RI,0.21809504000000002
T44005,Newport,RI,0.21809504000000002
T44007,Providence,RI,0.182458175
T44009,Washington,RI,0.315022365
T45001,Abbeville,SC,0.13578862
T45003,Aiken,SC,0.13453934
T45005,Allendale,SC,0.13453934
T45007,Anderson,SC,0.14320829499999999
T45009,Bamberg,SC,0.14364221
T45011,Barnwell,SC,0.1370453
T45013,Beaufort,SC,0.12581724
T45015,Berkeley,SC,0.13410839000000002
T45017,Calhoun,SC,0.1370453
T45019,Charleston,SC,0.13410839000000002
T45021,Cherokee,SC,0.12288052000000001
T45023,Chester,SC,0.12370117
T45025,Chesterfield,SC,0.12308532
T45027,Clarendon,SC,0.12043898
T45029,Colleton,SC,0.15274508
T45031,Darlington,SC,0.12308532
T45033,Dillon,SC,0.12043898
T45035,Dorchester,SC,0.14364221
T45037,Edgefield,SC,0.13453934
T45039,Fairfield,SC,0.13453934
T45041,Florence,SC,0.12308532
T45043,Georgetown,SC,0.117404335
T45045,Greenville,SC,0.13175135999999998
T45047,Greenwood,SC,0.13453934
T45049,Hampton,SC,0.13453934
T45051,Horry,SC,0.12043898
T45053,Jasper,SC,0.12581724
T45055,Kershaw,SC,0.127227435
T45057,Lancaster,SC,0.12288052000000001
T45059,Laurens,SC,0.1370379
T45061,Lee,SC,0.12308532
T45063,Lexington,SC,0.1370453
T45065,McCormick,SC,0.13644842000000001
T45067,Marion,SC,0.12176215
T45069,Marlboro,SC,0.12043898
T45071,Newberry,SC,0.13851182
T45073,Oconee,SC,0.15266238
T45075,Orangeburg,SC,0.1370453
T45077,Pickens,SC,0.1279206
T45079,Richland,SC,0.13290665000000002
T45081,Saluda,SC,0.13290665000000002
T45083,Spartanburg,SC,0.13175135999999998
T45085,Sumter,SC,0.12228267500000001
T45087,Union,SC,0.13019723500000002
T45089,Williamsburg,SC,0.1323643
T45091,York,SC,0.12742515999999998
T46003,Aurora,SD,0.11662995500000001
T46005,Beadle,SD,0.11401080000000001
T46007,Bennett,SD,0.11610864
T46009,Bon Homme,SD,0.11401080000000001
T46011,Brookings,SD,0.11513391
T46013,Brown,SD,0.10755855
T46015,Brule,SD,0.11924910999999999
T46017,Buffalo,SD,0.132927405
T46019,Butte,SD,0.133735
T46021,Campbell,SD,0.11651195
T46023,Charles Mix,SD,0.11864458500000001
T46025,Clark,SD,0.11092036
T46027,Clay,SD,0.11295231
T46029,Codington,SD,0.10517803849999999
T46031,Corson,SD,0.11768196
T46033,Custer,SD,0.137916335
T46035,Davison,SD,0.11924910999999999
T46037,Day,SD,0.09943571699999999
T46039,Deuel,SD,0.11246558000000001
T46041,Dewey,SD,0.13193197
T46043,Douglas,SD,0.11864458500000001
T46045,Edmunds,SD,0.11222212000000001
T46047,Fall River,SD,0.13953488
T46049,Faulk,SD,0.11401080000000001
T46051,Grant,SD,0.11092036
T46053,Gregory,SD,0.094772206
T46055,Haakon,SD,0.13389675499999998
T46057,Hamlin,SD,0.11246558000000001
T46059,Hand,SD,0.1064260845
T46061,Hanson,SD,0.11662995500000001
T46063,Harding,SD,0.12493048
T46065,Hughes,SD,0.09992567100000001
T46067,Hutchinson,SD,0.116642735
T46069,Hyde,SD,0.13030825000000001
T46071,Jackson,SD,0.13352735
T46073,Jerauld,SD,0.116746885
T46075,Jones,SD,0.13352735
T46077,Kingsbury,SD,0.11457235500000001
T46079,Lake,SD,0.11513391
T46081,Lawrence,SD,0.13512161
T46083,Lincoln,SD,0.11611267
T46085,Lyman,SD,0.115006318
T46087,McCook,SD,0.11513391
T46089,McPherson,SD,0.11043344
T46091,Marshall,SD,0.11324206
T46093,Meade,SD,0.13400057999999998
T46095,Mellette,SD,0.11333526
T46097,Miner,SD,0.11719151
T46099,Minnehaha,SD,0.11720429
T46101,Moody,SD,0.11118367
T46102,Oglala Lakota,SD,0.1251874
T46103,Pennington,SD,0.13426616
T46105,Perkins,SD,0.11768196
T46107,Potter,SD,0.11651195
T46109,Roberts,SD,0.11247332
T46111,Sanborn,SD,0.11926189
T46115,Spink,SD,0.11401080000000001
T46117,Stanley,SD,0.12471658499999999
T46119,Sully,SD,0.1399598
T46121,Todd,SD,0.11333526
T46123,Tripp,SD,0.09732966800000001
T46125,Turner,SD,0.11457235500000001
T46127,Union,SD,0.11453249
T46129,Walworth,SD,0.11651195
T46135,Yankton,SD,0.114069205
T46137,Ziebach,SD,0.13193197
T47001,Anderson,TN,0.11345616
T47003,Bedford,TN,0.106656855
T47005,Benton,TN,0.12775211
T47007,Bledsoe,TN,0.10733527000000001
T47009,Blount,TN,0.10619308999999999
T47011,Bradley,TN,0.10755872
T47013,Campbell,TN,0.11376171
T47015,Cannon,TN,0.10717626499999999
T47017,Carroll,TN,0.10481142
T47019,Carter,TN,0.108536655
T47021,Cheatham,TN,0.11377501000000001
T47023,Chester,TN,0.11240552000000001
T47025,Claiborne,TN,0.11383285000000001
T47027,Clay,TN,0.11054658
T47029,Cocke,TN,0.120713195
T47031,Coffee,TN,0.11188398
T47033,Crockett,TN,0.11550743000000001
T47035,Cumberland,TN,0.10711182000000001
T47037,Davidson,TN,0.11734616
T47039,Decatur,TN,0.10763637
T47041,DeKalb,TN,0.110628165
T47043,Dickson,TN,0.107651465
T47045,Dyer,TN,0.10820750500000001
T47047,Fayette,TN,0.11342143
T47049,Fentress,TN,0.10711182000000001
T47051,Franklin,TN,0.10715404
T47053,Gibson,TN,0.10421549000000001
T47055,Giles,TN,0.11022458
T47057,Grainger,TN,0.10619308999999999
T47059,Greene,TN,0.10689457
T47061,Grundy,TN,0.11354338
T47063,Hamblen,TN,0.11387473
T47065,Hamilton,TN,0.10755872
T47067,Hancock,TN,0.10268338999999999
T47069,Hardeman,TN,0.11240552000000001
T47071,Hardin,TN,0.11138961
T47073,Hawkins,TN,0.10268338999999999
T47075,Haywood,TN,0.11342143
T47077,Henderson,TN,0.10763637
T47079,Henry,TN,0.10338259000000001
T47081,Hickman,TN,0.108084905
T47083,Houston,TN,0.108084905
T47085,Humphreys,TN,0.11464189
T47087,Jackson,TN,0.11054658
T47089,Jefferson,TN,0.11366898
T47091,Johnson,TN,0.10592357
T47093,Knox,TN,0.10619308999999999
T47095,Lake,TN,0.11550743000000001
T47097,Lauderdale,TN,0.11446443
T47099,Lawrence,TN,0.11022458
T47101,Lewis,TN,0.11243323499999999
T47103,Lincoln,TN,0.11022458
T47105,Loudon,TN,0.10498476
T47107,McMinn,TN,0.10711182000000001
T47109,McNairy,TN,0.11138961
T47111,Macon,TN,0.11054658
T47113,Madison,TN,0.111274695
T47115,Marion,TN,0.11022458
T47117,Marshall,TN,0.10894026
T47119,Maury,TN,0.10857203
T47121,Meigs,TN,0.10711182000000001
T47123,Monroe,TN,0.10685143999999999
T47125,Montgomery,TN,0.11173655
T47127,Moore,TN,0.10409942750000001
T47129,Morgan,TN,0.11799741
T47131,Obion,TN,0.1023339
T47133,Overton,TN,0.10996899
T47135,Perry,TN,0.11464189
T47137,Pickett,TN,0.10711354000000001
T47139,Polk,TN,0.11513894000000001
T47141,Putnam,TN,0.10911799500000001
T47143,Rhea,TN,0.10733527000000001
T47145,Roane,TN,0.11329812
T47147,Robertson,TN,0.11377501000000001
T47149,Rutherford,TN,0.11022458
T47151,Scott,TN,0.10711354000000001
T47153,Sequatchie,TN,0.11055105
T47155,Sevier,TN,0.109931035
T47157,Shelby,TN,0.10020407
T47159,Smith,TN,0.10996899
T47161,Stewart,TN,0.11377501000000001
T47163,Sullivan,TN,0.102430895
T47165,Sumner,TN,0.111872
T47167,Tipton,TN,0.10625
T47169,Trousdale,TN,0.10499622
T47171,Unicoi,TN,0.108536655
T47173,Union,TN,0.10994182999999999
T47175,Van Buren,TN,0.11393623
T47177,Warren,TN,0.107823595
T47179,Washington,TN,0.108536655
T47181,Wayne,TN,0.11366049
T47183,Weakley,TN,0.10481142
T47185,White,TN,0.110027385
T47187,Williamson,TN,0.10857203
T47189,Wilson,TN,0.108684805
T48001,Anderson,TX,0.1254244
T48003,Andrews,TX,0.10025935000000001
T48005,Angelina,TX,0.12083495999999999
T48007,Aransas,TX,0.12703531613923874
T48009,Archer,TX,0.12652741227847744
T48011,Armstrong,TX,0.1071536
T48013,Atascosa,TX,0.11140298499999998
T48015,Austin,TX,0.12652741227847744
T48017,Bailey,TX,0.10025935000000001
T48019,Bandera,TX,0.10848321999999999
T48021,Bastrop,TX,0.12652741227847744
T48023,Baylor,TX,0.12652741227847744
T48025,Bee,TX,0.12652741227847744
T48027,Bell,TX,0.106198545
T48029,Bexar,TX,0.10326788
T48031,Blanco,TX,0.10741133
T48033,Borden,TX,0.11339338113923872
T48035,Bosque,TX,0.10824825313923872
T48037,Bowie,TX,0.10291964
T48039,Brazoria,TX,0.12652741227847744
T48041,Brazos,TX,0.10688417
T48043,Brewster,TX,0.1451609911392387
T48045,Briscoe,TX,0.11684050613923871
T48047,Brooks,TX,0.11545560999999999
T48049,Brown,TX,0.12266719113923871
T48051,Burleson,TX,0.10454025
T48053,Burnet,TX,0.10811541
T48055,Caldwell,TX,0.10505220500000001
T48057,Calhoun,TX,0.11132737000000001
T48059,Callahan,TX,0.12266719113923871
T48061,Cameron,TX,0.10979712
T48063,Camp,TX,0.10291964
T48065,Carson,TX,0.10025935000000001
T48067,Cass,TX,0.10291964
T48069,Castro,TX,0.10025935000000001
T48071,Chambers,TX,0.11272159563923873
T48073,Cherokee,TX,0.1254244
T48075,Childress,TX,0.12652741227847744
T48077,Clay,TX,0.11669096113923871
T48079,Cochran,TX,0.0988993245
T48081,Coke,TX,0.12652741227847744
T48083,Coleman,TX,0.12652741227847744
T48085,Collin,TX,0.12652741227847744
T48087,Collingsworth,TX,0.13942289
T48089,Colorado,TX,0.12652741227847744
T48091,Comal,TX,0.10220290000000001
T48093,Comanche,TX,0.11880697
T48095,Concho,TX,0.12652741227847744
T48097,Cooke,TX,0.112184105
T48099,Coryell,TX,0.10602790000000001
T48101,Cottle,TX,0.11339338113923872
T48103,Crane,TX,0.12652741227847744
T48105,Crockett,TX,0.12652741227847744
T48107,Crosby,TX,0.10025935000000001
T48109,Culberson,TX,0.12652741227847744
T48111,Dallam,TX,0.114901945
T48113,Dallas,TX,0.1140322
T48115,Dawson,TX,0.10025935000000001
T48117,Deaf Smith,TX,0.093587337
T48119,Delta,TX,0.11571017
T48121,Denton,TX,0.11726676
T48123,DeWitt,TX,0.10466901
T48125,Dickens,TX,0.12652741227847744
T48127,Dimmit,TX,0.12652741227847744
T48129,Donley,TX,0.121171265
T48131,Duval,TX,0.12099151113923871
T48133,Eastland,TX,0.12652741227847744
T48135,Ector,TX,0.11602778000000001
T48137,Edwards,TX,0.12494694613923872
T48139,Ellis,TX,0.102297735
T48141,El Paso,TX,0.14217371999999998
T48143,Erath,TX,0.12652741227847744
T48145,Falls,TX,0.10289997449999999
T48147,Fannin,TX,0.12111879113923872
T48149,Fayette,TX,0.10454025
T48151,Fisher,TX,0.1272166611392387
T48153,Floyd,TX,0.11266196
T48155,Foard,TX,0.10025935000000001
T48157,Fort Bend,TX,0.12652741227847744
T48159,Franklin,TX,0.11571017
T48161,Freestone,TX,0.116154285
T48163,Frio,TX,0.11545560999999999
T48165,Gaines,TX,0.0987355845
T48167,Galveston,TX,0.12652741227847744
T48169,Garza,TX,0.0987355845
T48171,Gillespie,TX,0.10741133
T48173,Glasscock,TX,0.13080965613923873
T48175,Goliad,TX,0.10688617
T48177,Gonzales,TX,0.11365209500000001
T48179,Gray,TX,0.10291964
T48181,Grayson,TX,0.11774155
T48183,Gregg,TX,0.10291964
T48185,Grimes,TX,0.10910894
T48187,Guadalupe,TX,0.10454025
T48189,Hale,TX,0.10025935000000001
T48191,Hall,TX,0.11472352613923872
T48193,Hamilton,TX,0.097998497
T48195,Hansford,TX,0.105886715
T48197,Hardeman,TX,0.12652741227847744
T48199,Hardin,TX,0.10758064949999999
T48201,Harris,TX,0.12652741227847744
T48203,Harrison,TX,0.10235402
T48205,Hartley,TX,0.10025935000000001
T48207,Haskell,TX,0.12652741227847744
T48209,Hays,TX,0.10326788
T48211,Hemphill,TX,0.11151408
T48213,Henderson,TX,0.11944082113923873
T48215,Hidalgo,TX,0.12652741227847744
T48217,Hill,TX,0.10688417
T48219,Hockley,TX,0.097375559
T48221,Hood,TX,0.12320687
T48223,Hopkins,TX,0.113753115
T48225,Houston,TX,0.1254244
T48227,Howard,TX,0.12652741227847744
T48229,Hudspeth,TX,0.14217371999999998
T48231,Hunt,TX,0.12652741227847744
T48233,Hutchinson,TX,0.10025935000000001
T48235,Irion,TX,0.12652741227847744
T48237,Jack,TX,0.10764805999999999
T48239,Jackson,TX,0.11132737000000001
T48241,Jasper,TX,0.115573665
T48243,Jeff Davis,TX,0.1451609911392387
T48245,Jefferson,TX,0.098915779
T48247,Jim Hogg,TX,0.12099151113923871
T48249,Jim Wells,TX,0.12652741227847744
T48251,Johnson,TX,0.11511005113923872
T48253,Jones,TX,0.12790590999999998
T48255,Karnes,TX,0.1073043
T48257,Kaufman,TX,0.11571017
T48259,Kendall,TX,0.10735035999999999
T48261,Kenedy,TX,0.11459223613923872
T48263,Kent,TX,0.12652741227847744
T48265,Kerr,TX,0.10644198
T48267,Kimble,TX,0.11155478
T48269,King,TX,0.096522354
T48271,Kinney,TX,0.12099151113923871
T48273,Kleberg,TX,0.12652741227847744
T48275,Knox,TX,0.10886123513923873
T48277,Lamar,TX,0.12652741227847744
T48279,Lamb,TX,0.0988993245
T48281,Lampasas,TX,0.11214156
T48283,La Salle,TX,0.11545560999999999
T48285,Lavaca,TX,0.11132737000000001
T48287,Lee,TX,0.10798176
T48289,Leon,TX,0.116154285
T48291,Liberty,TX,0.11249247500000001
T48293,Limestone,TX,0.103893475
T48295,Lipscomb,TX,0.105886715
T48297,Live Oak,TX,0.12652741227847744
T48299,Llano,TX,0.10464789000000001
T48301,Loving,TX,0.12652741227847744
T48303,Lubbock,TX,0.0987355845
T48305,Lynn,TX,0.0987355845
T48307,McCulloch,TX,0.12652741227847744
T48309,McLennan,TX,0.10688417
T48311,McMullen,TX,0.12099151113923871
T48313,Madison,TX,0.107996555
T48315,Marion,TX,0.10263683000000001
T48317,Martin,TX,0.11186961563923872
T48319,Mason,TX,0.11155478
T48321,Matagorda,TX,0.12652741227847744
T48323,Maverick,TX,0.1451609911392387
T48325,Medina,TX,0.11445385999999999
T48327,Menard,TX,0.12336648
T48329,Midland,TX,0.11339338113923872
T48331,Milam,TX,0.10454025
T48333,Mills,TX,0.12025624
T48335,Mitchell,TX,0.131498905
T48337,Montague,TX,0.11307713999999999
T48339,Montgomery,TX,0.11624551999999999
T48341,Moore,TX,0.09184160499999999
T48343,Morris,TX,0.10291964
T48345,Motley,TX,0.11339338113923872
T48347,Nacogdoches,TX,0.10960903999999999
T48349,Navarro,TX,0.11371509613923872
T48351,Newton,TX,0.107658734
T48353,Nolan,TX,0.12790590999999998
T48355,Nueces,TX,0.12652741227847744
T48357,Ochiltree,TX,0.105886715
T48359,Oldham,TX,0.086915324
T48361,Orange,TX,0.1072307945
T48363,Palo Pinto,TX,0.10844161
T48365,Panola,TX,0.10134564900000001
T48367,Parker,TX,0.0960045855
T48369,Parmer,TX,0.10025935000000001
T48371,Pecos,TX,0.12652741227847744
T48373,Polk,TX,0.11624551999999999
T48375,Potter,TX,0.09184160499999999
T48377,Presidio,TX,0.1451609911392387
T48379,Rains,TX,0.113753115
T48381,Randall,TX,0.1071536
T48383,Reagan,TX,0.12652741227847744
T48385,Real,TX,0.11155478
T48387,Red River,TX,0.11769107
T48389,Reeves,TX,0.12652741227847744
T48391,Refugio,TX,0.12652741227847744
T48393,Roberts,TX,0.11151408
T48395,Robertson,TX,0.10688417
T48397,Rockwall,TX,0.12111879113923872
T48399,Runnels,TX,0.13080965613923873
T48401,Rusk,TX,0.104742065
T48403,Sabine,TX,0.11554581000000001
T48405,San Augustine,TX,0.099771658
T48407,San Jacinto,TX,0.10758064949999999
T48409,San Patricio,TX,0.12703531613923874
T48411,San Saba,TX,0.10602790000000001
T48413,Schleicher,TX,0.12336648
T48415,Scurry,TX,0.1272166611392387
T48417,Shackelford,TX,0.12652741227847744
T48419,Shelby,TX,0.10291964
T48421,Sherman,TX,0.10025935000000001
T48423,Smith,TX,0.10656449
T48425,Somervell,TX,0.12652741227847744
T48427,Starr,TX,0.11545560999999999
T48429,Stephens,TX,0.12266719113923871
T48431,Sterling,TX,0.12652741227847744
T48433,Stonewall,TX,0.11152488313923872
T48435,Sutton,TX,0.12336648
T48437,Swisher,TX,0.10736128
T48439,Tarrant,TX,0.09459640899999999
T48441,Taylor,TX,0.12652741227847744
T48443,Terrell,TX,0.1451609911392387
T48445,Terry,TX,0.10025935000000001
T48447,Throckmorton,TX,0.11748451113923872
T48449,Titus,TX,0.11474356499999999
T48451,Tom Green,TX,0.12652741227847744
T48453,Travis,TX,0.10506217500000001
T48455,Trinity,TX,0.12083495999999999
T48457,Tyler,TX,0.10758064949999999
T48459,Upshur,TX,0.10291964
T48461,Upton,TX,0.12652741227847744
T48463,Uvalde,TX,0.12099151113923871
T48465,Val Verde,TX,0.12652741227847744
T48467,Van Zandt,TX,0.1140322
T48469,Victoria,TX,0.10688617
T48471,Walker,TX,0.11267722999999999
T48473,Waller,TX,0.11781817613923873
T48475,Ward,TX,0.12652741227847744
T48477,Washington,TX,0.10172801449999999
T48479,Webb,TX,0.12652741227847744
T48481,Wharton,TX,0.12131168613923872
T48483,Wheeler,TX,0.10721686
T48485,Wichita,TX,0.1278412661392387
T48487,Wilbarger,TX,0.12652741227847744
T48489,Willacy,TX,0.11056921313923873
T48491,Williamson,TX,0.107356655
T48493,Wilson,TX,0.10735035999999999
T48495,Winkler,TX,0.12652741227847744
T48497,Wise,TX,0.10206730150000001
T48499,Wood,TX,0.11179606
T48501,Yoakum,TX,0.09721181899999999
T48503,Young,TX,0.11748451113923872
T48505,Zapata,TX,0.12099151113923871
T48507,Zavala,TX,0.12652741227847744
T49001,Beaver,UT,0.09535157
T49003,Box Elder,UT,0.10610522
T49005,Cache,UT,0.10451929
T49007,Carbon,UT,0.10710939
T49009,Daggett,UT,0.12001067550000001
T49011,Davis,UT,0.10594134000000001
T49013,Duchesne,UT,0.0924377155
T49015,Emery,UT,0.10710939
T49017,Garfield,UT,0.10508468
T49019,Grand,UT,0.10710939
T49021,Iron,UT,0.10305997
T49023,Juab,UT,0.09419452649999999
T49025,Kane,UT,0.10305997
T49027,Millard,UT,0.0925853475
T49029,Morgan,UT,0.10710939
T49031,Piute,UT,0.10508468
T49033,Rich,UT,0.10710939
T49035,Salt Lake,UT,0.099847927
T49037,San Juan,UT,0.11772782
T49039,Sanpete,UT,0.09442397550000001
T49041,Sevier,UT,0.10305997
T49043,Summit,UT,0.13468235
T49045,Tooele,UT,0.10610492
T49047,Uintah,UT,0.0924377155
T49049,Utah,UT,0.10859408000000001
T49051,Wasatch,UT,0.10194309
T49053,Washington,UT,0.095416702
T49055,Wayne,UT,0.10305997
T49057,Weber,UT,0.10710939
T50001,Addison,VT,0.19785696
T50003,Bennington,VT,0.20001197
T50005,Caledonia,VT,0.19570194999999999
T50007,Chittenden,VT,0.19570194999999999
T50009,Essex,VT,0.19570194999999999
T50011,Franklin,VT,0.17817319999999998
T50013,Grand Isle,VT,0.19570194999999999
T50015,Lamoille,VT,0.18019535
T50017,Orange,VT,0.21672438
T50019,Orleans,VT,0.19570194999999999
T50021,Rutland,VT,0.20001197
T50023,Washington,VT,0.19010366
T50025,Windham,VT,0.18452602
T50027,Windsor,VT,0.15860306500000002
T51001,Accomack,VA,0.12142498500000001
T51003,Albemarle,VA,0.12322667500000001
T51005,Alleghany,VA,0.14327410000000002
T51007,Amelia,VA,0.13349091500000002
T51009,Amherst,VA,0.1217961
T51011,Appomattox,VA,0.13042677
T51013,Arlington,VA,0.1217961
T51015,Augusta,VA,0.13905744
T51017,Bath,VA,0.13253510000000002
T51019,Bedford,VA,0.12408038000000002
T51021,Bland,VA,0.10814284
T51023,Botetourt,VA,0.1217961
T51025,Brunswick,VA,0.13345442999999999
T51027,Buchanan,VA,0.10814284
T51029,Buckingham,VA,0.13042677
T51031,Campbell,VA,0.13042677
T51033,Caroline,VA,0.12322667500000001
T51035,Carroll,VA,0.11496947
T51036,Charles City,VA,0.1217961
T51037,Charlotte,VA,0.13345442999999999
T51041,Chesterfield,VA,0.13349091500000002
T51043,Clarke,VA,0.11851571999999999
T51045,Craig,VA,0.12992174
T51047,Culpeper,VA,0.12465725000000001
T51049,Cumberland,VA,0.13905744
T51051,Dickenson,VA,0.111533785
T51053,Dinwiddie,VA,0.1217961
T51057,Essex,VA,0.12322667500000001
T51059,Fairfax,VA,0.11851571999999999
T51061,Fauquier,VA,0.1217961
T51063,Floyd,VA,0.10814284
T51065,Fluvanna,VA,0.1217961
T51067,Franklin,VA,0.11496947
T51069,Frederick,VA,0.119138835
T51071,Giles,VA,0.12992174
T51073,Gloucester,VA,0.1217961
T51075,Goochland,VA,0.12465725000000001
T51077,Grayson,VA,0.10814284
T51079,Greene,VA,0.12322667500000001
T51081,Greensville,VA,0.127625265
T51083,Halifax,VA,0.13345442999999999
T51085,Hanover,VA,0.12322667500000001
T51087,Henrico,VA,0.1217961
T51089,Henry,VA,0.12164660000000001
T51091,Highland,VA,0.12844726
T51093,Isle of Wight,VA,0.122193085
T51095,James City,VA,0.1217961
T51097,King and Queen,VA,0.12322667500000001
T51099,King George,VA,0.132533185
T51101,King William,VA,0.12322667500000001
T51103,Lancaster,VA,0.132533185
T51105,Lee,VA,0.108445345
T51107,Loudoun,VA,0.11851571999999999
T51109,Louisa,VA,0.12465725000000001
T51111,Lunenburg,VA,0.13345442999999999
T51113,Madison,VA,0.12322667500000001
T51115,Mathews,VA,0.1217961
T51117,Mecklenburg,VA,0.13345442999999999
T51119,Middlesex,VA,0.1217961
T51121,Montgomery,VA,0.12107633500000001
T51125,Nelson,VA,0.11770826000000001
T51127,New Kent,VA,0.1217961
T51131,Northampton,VA,0.12105387000000001
T51133,Northumberland,VA,0.132533185
T51135,Nottoway,VA,0.1217961
T51137,Orange,VA,0.12465725000000001
T51139,Page,VA,0.1217961
T51141,Patrick,VA,0.126955595
T51143,Pittsylvania,VA,0.13345442999999999
T51145,Powhatan,VA,0.13349091500000002
T51147,Prince Edward,VA,0.13905744
T51149,Prince George,VA,0.1217961
T51153,Prince William,VA,0.11851571999999999
T51155,Pulaski,VA,0.11573018500000001
T51157,Rappahannock,VA,0.12465725000000001
T51159,Richmond,VA,0.132533185
T51161,Roanoke,VA,0.11627878000000001
T51163,Rockbridge,VA,0.1217961
T51165,Rockingham,VA,0.11362042
T51167,Russell,VA,0.111533785
T51169,Scott,VA,0.10505439999999999
T51171,Shenandoah,VA,0.1217961
T51173,Smyth,VA,0.10814284
T51175,Southampton,VA,0.12259007000000001
T51177,Spotsylvania,VA,0.12322667500000001
T51179,Stafford,VA,0.12322667500000001
T51181,Surry,VA,0.1217961
T51183,Sussex,VA,0.122193085
T51185,Tazewell,VA,0.11253682
T51187,Warren,VA,0.12022849
T51191,Washington,VA,0.104207935
T51193,Westmoreland,VA,0.132533185
T51195,Wise,VA,0.10814284
T51197,Wythe,VA,0.10814284
T51199,York,VA,0.1217961
T51510,Alexandria City,VA,0.1217961
T51520,Bristol City,VA,0.10027303
T51530,Buena Vista City,VA,0.1217961
T51540,Charlottesville City,VA,0.1217961
T51550,Chesapeake City,VA,0.1217961
T51570,Colonial Heights City,VA,0.1217961
T51580,Covington City,VA,0.1217961
T51590,Danville City,VA,0.14576835000000002
T51595,Emporia City,VA,0.1217961
T51600,Fairfax City,VA,0.1217961
T51610,Falls Church City,VA,0.1217961
T51620,Franklin City,VA,0.12915025
T51630,Fredericksburg City,VA,0.1217961
T51640,Galax City,VA,0.10814284
T51650,Hampton City,VA,0.1217961
T51660,Harrisonburg City,VA,0.1217961
T51670,Hopewell City,VA,0.1217961
T51678,Lexington City,VA,0.1217961
T51680,Lynchburg City,VA,0.10814284
T51683,Manassas City,VA,0.110344159
T51685,Manassas Park City,VA,0.11523533999999999
T51690,Martinsville City,VA,0.12149710000000001
T51700,Newport News City,VA,0.1217961
T51710,Norfolk City,VA,0.1217961
T51720,Norton city,VA,0.11492473
T51730,Petersburg City,VA,0.1217961
T51735,Poquoson City,VA,0.1217961
T51740,Portsmouth City,VA,0.1217961
T51750,Radford City,VA,0.12331753000000001
T51760,Richmond City,VA,0.1217961
T51770,Roanoke City,VA,0.10814284
T51775,Salem City,VA,0.11627878000000001
T51790,Staunton City,VA,0.1217961
T51800,Suffolk City,VA,0.12259007000000001
T51810,Virginia Beach City,VA,0.1217961
T51820,Waynesboro City,VA,0.1217961
T51830,Williamsburg City,VA,0.1217961
T51840,Winchester City,VA,0.11362042
T53001,Adams,WA,0.0837942975
T53003,Asotin,WA,0.09890230600000001
T53005,Benton,WA,0.08817408
T53007,Chelan,WA,0.032141156
T53009,Clallam,WA,0.0988927075
T53011,Clark,WA,0.09254105900000001
T53013,Columbia,WA,0.08414500999999999
T53015,Cowlitz,WA,0.086641254
T53017,Douglas,WA,0.055689485
T53019,Ferry,WA,0.09890230600000001
T53021,Franklin,WA,0.08414500999999999
T53023,Garfield,WA,0.08414500999999999
T53025,Grant,WA,0.07002093200000001
T53027,Grays Harbor,WA,0.086641254
T53029,Island,WA,0.104934575
T53031,Jefferson,WA,0.11638058500000001
T53033,King,WA,0.10805450999999999
T53035,Kitsap,WA,0.10805450999999999
T53037,Kittitas,WA,0.10797003
T53039,Klickitat,WA,0.1155118
T53041,Lewis,WA,0.09737168
T53043,Lincoln,WA,0.0837942975
T53045,Mason,WA,0.11208414
T53047,Okanogan,WA,0.0856993955
T53049,Pacific,WA,0.086641254
T53051,Pend Oreille,WA,0.09890230600000001
T53053,Pierce,WA,0.096689722
T53055,San Juan,WA,0.15286151
T53057,Skagit,WA,0.10805450999999999
T53059,Skamania,WA,0.108767885
T53061,Snohomish,WA,0.10181464
T53063,Spokane,WA,0.08302019899999999
T53065,Stevens,WA,0.08414500999999999
T53067,Thurston,WA,0.11704482
T53069,Wahkiakum,WA,0.0889307505
T53071,Walla Walla,WA,0.08414500999999999
T53073,Whatcom,WA,0.08353100599999999
T53075,Whitman,WA,0.09152365800000001
T53077,Yakima,WA,0.086925051
T54001,Barbour,WV,0.11174673
T54003,Berkeley,WV,0.10165275
T54005,Boone,WV,0.12708462
T54007,Braxton,WV,0.11174673
T54009,Brooke,WV,0.12138058500000001
T54011,Cabell,WV,0.12708462
T54013,Calhoun,WV,0.11174673
T54015,Clay,WV,0.12708462
T54017,Doddridge,WV,0.144750145
T54019,Fayette,WV,0.12708462
T54021,Gilmer,WV,0.11174673
